,uid,worker_id,worker_gid,prompt_id,prompt,archetype,specificity,reasoning,complexity,is_correct,experiment,is_compatible,type_1_error,type_2_error,actual_verdict,agent_verdict,missing,software_name,gpu_count,node_count,low_latency_req,mpi_req,gpu_logic,is_satisfied,is_justified,is_justified_reason,is_rigorous,has_software,has_compute,has_parallel,has_storage,has_network,has_temporal,has_container
45,experiment_0_worker_75_prompt_92,75,worker_75_experiment_0,92,I want a system to run hdf5 (== 1.12.2) with 1 cores. to run on CPU  AND 2 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested hdf5 version 1.12.2 is not available via spack or conda.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,False,0,True,0,1,COMPATIBLE,INCOMPATIBLE,,hdf5,2,1,False,0,AND,True,False,"Agent claimed incompatible, but system has capability",False,1,1,0,0,0,0,0
46,experiment_0_worker_75_prompt_29,75,worker_75_experiment_0,29,Is nekrs available for a 1 nodes job? with support for low latency MPI to run on CPU  AND 4 GPU per node,hpc,2,"{'verdict': 'READY', 'reasoning': '`nekrs` is available as a Spack package with CUDA. The cluster has GPUs and supports MPI.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,False,0,False,1,0,INCOMPATIBLE,READY,"software: nekrs@22.0.2 has another version, but this requirement is not satisfied.",nekrs,0,1,True,1,,False,False,Agent said READY but constraints failed,False,1,0,1,0,0,0,0
47,experiment_0_worker_75_prompt_35,75,worker_75_experiment_0,35,I want a system to run openmpi (== 3.0.9) with 1 nodes. with support for low latency MPI to run on CPU  AND 4 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested OpenMPI version 3.0.9 is not available as a module. Available versions are 4.1.4 and 5.0.0.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: openmpi@3.0.9 has another version, but this requirement is not satisfied.",openmpi,4,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
48,experiment_0_worker_75_prompt_25,75,worker_75_experiment_0,25,"I want to request to run fftw >= 3.3.10, on 1 cores, and local-scratch backend with support for low latency MPI",hpc,4,"{'verdict': 'BUSY', 'reasoning': 'FFTW 3.3.10 and low latency MPI are available, but the cluster is heavily loaded.', 'metrics': {'queue_depth': 0, 'ets_seconds': -1}, 'constraints': []}",9,True,0,True,0,0,COMPATIBLE,BUSY,,fftw,0,1,True,1,NONE,True,True,"System compatible, agent determined busy but state is unknown.",False,1,1,1,0,1,0,0
49,experiment_0_worker_75_prompt_6,75,worker_75_experiment_0,6,I need to run a job with gsl. with support for low latency MPI to run on CPU  AND 2 GPU per node,hpc,1,"{'verdict': 'BUSY', 'reasoning': 'Cluster has the requested GSL, low latency MPI, and A100 GPUs, but the queue is very deep.', 'metrics': {'queue_depth': 50, 'ets_seconds': -1}, 'constraints': []}",2,True,0,True,0,0,COMPATIBLE,BUSY,,gsl,0,1,True,1,,True,True,"System compatible, agent determined busy but state is unknown.",True,1,0,1,0,0,0,0
50,experiment_0_worker_75_prompt_14,75,worker_75_experiment_0,14,I want a system to run rajaperf with 1 nodes with support for low latency MPI to run on CPU OR 3 GPU per node,hpc,2,"{'verdict': 'READY', 'reasoning': 'Cluster has A100 GPUs, Omnipath interconnect, and the queue is empty.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,False,0,False,1,0,INCOMPATIBLE,READY,"software: rajaperf@867.2026.2 has another version, but this requirement is not satisfied.",rajaperf,0,1,True,1,,False,False,Agent said READY but constraints failed,False,1,0,1,0,0,0,0
51,experiment_0_worker_75_prompt_28,75,worker_75_experiment_0,28,I need to run pycuda >= 2.9.7 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU  AND 3 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Ethernet is not available. py-cuda is not installed. Available memory is critically low.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Ethernet not supported', 'py-cuda missing', 'Insufficient memory']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pycuda@2.9.7 is missing|network: missing requested fabric ethernet,pycuda,3,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
52,experiment_0_worker_75_prompt_2,75,worker_75_experiment_0,2,I need to run pytorch version <= 2.0.1. with support for low latency MPI,hpc,2,"{'verdict': 'READY', 'reasoning': 'PyTorch 2.0.1 is available, MPICH is configured with ofi for low latency, A100 GPUs are available and the queue is empty.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",4,True,0,True,0,0,READY,READY,,pytorch,0,1,True,1,,True,True,System meets all constraints and is READY,True,1,0,1,0,0,0,0
53,experiment_0_worker_75_prompt_71,75,worker_75_experiment_0,71,I want a system to run lammps >= 2026.1.5 on 1 cores (omnipath/local-scratch) later with support for low latency MPI to run on CPU  AND 7 GPU per node,hpc,6,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has 5 GPUs while 7 are required. The LAMMPS version is too old. Available memory is critically low.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Need 7 GPUs per node.', 'Need LAMMPS >= 2026.1.5', 'Insufficient memory available.']}",11,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: lammps@2026.1.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 5|storage: missing requested storage local-scratch",lammps,7,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,1,0
54,experiment_0_worker_75_prompt_48,75,worker_75_experiment_0,48,I want a system with lustre storage available for python == 0.3.7 using 1 cores to run on CPU OR 5 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Python 0.3.7 is unavailable. The cluster is overloaded, and the queue is long.', 'metrics': {'queue_depth': 50, 'ets_seconds': -1}, 'constraints': ['Python 0.3.7 unavailable', 'High system load', 'Long queue']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: python@0.3.7 has another version, but this requirement is not satisfied.|network: missing requested fabric ethernet",python,5,1,False,0,OR,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
55,experiment_0_worker_75_prompt_17,75,worker_75_experiment_0,17,I need a system with pytest installed. to run on CPU OR 8 GPU per node,hpc,1,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Pytest is not installed, and the cluster has only 5 A100 GPUs per node, not the requested 8.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",1,False,0,True,0,1,COMPATIBLE,INCOMPATIBLE,,pytest,0,1,False,0,,True,False,"Agent claimed incompatible, but system has capability",False,1,0,0,0,0,0,0
56,experiment_0_worker_75_prompt_23,75,worker_75_experiment_0,23,I need to run pycuda >= 0.5.5 on 1 cores with ethernet connectivity to run on CPU  AND 6 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Pycuda is not installed on the cluster.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pycuda@0.5.5 is missing|compute: Not enough GPUs per node. Need 6 have 5|network: missing requested fabric ethernet,pycuda,6,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
57,experiment_0_worker_75_prompt_39,75,worker_75_experiment_0,39,I need to run cortex version <= 1.3.6. to run on CPU OR 3 GPU per node,hpc,2,"{'verdict': 'UNKNOWN', 'reason': 'Deliberation timed out.'}",3,False,0,False,0,0,INCOMPATIBLE,UNKNOWN,"software: cortex@1.3.6 has another version, but this requirement is not satisfied.",cortex,0,1,False,0,,False,False,"The agent was unable to complete the task, likely max attempts.",False,1,0,0,0,0,0,0
58,experiment_0_worker_75_prompt_3,75,worker_75_experiment_0,3,I need to request 1 cores to run ase >= 3.4.5. to run on CPU  AND 7 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Insufficient number of GPUs per node, high memory usage and ase is not installed.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['Need at least 7 GPUs per node.', 'Install ase >= 3.4.5.']}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: ase@3.4.5 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 5",ase,7,1,False,0,AND,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
59,experiment_0_worker_75_prompt_66,75,worker_75_experiment_0,66,I want a system with nfs storage available for mfem <= 4.7.4 using 1 cores with support for low latency MPI to run on CPU OR 6 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'mfem <= 4.7.4 is not installed, and the GPU count is at most 5 (requested 6) per node.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['mfem <= 4.7.4 missing', 'Requires 6 GPUs per node, only 5 available']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: mfem@4.7.4 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 5",mfem,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
60,experiment_0_worker_75_prompt_43,75,worker_75_experiment_0,43,I want a system to run vasp (<= 6.3.1) with 1 nodes. with support for low latency MPI to run on CPU OR 7 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'VASP 6.3.1 is available, and Omnipath provides low-latency MPI, but the system only has 5 A100 GPUs per node (requesting 7), and the cluster is overloaded, and the queue has many jobs running and pending.', 'metrics': {'queue_depth': 49, 'ets_seconds': -1}, 'constraints': ['Requires 7 GPUs per node, but only 5 are available.']}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,compute: Not enough GPUs per node. Need 7 have 5,vasp,7,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
61,experiment_0_worker_75_prompt_24,75,worker_75_experiment_0,24,I need to run bdas <= 2.0.6 for a 1 cores workload. with support for low latency MPI to run on CPU  AND 6 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': ""The available bdas version (1.3.5) is older than requested (<= 2.0.6), and it's built without MPI and CUDA support. Additionally, only 5 GPUs are available, while 6 are required."", 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: bdas@2.0.6 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 5",bdas,6,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,0,0,0
62,experiment_0_worker_75_prompt_72,75,worker_75_experiment_0,72,I need to run lammps == 2022.12.0 on 1 nodes with omnipath connectivity with support for low latency MPI to run on CPU OR 6 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cluster does not have 6 GPUs per node. The system is also under heavy load.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Requires a node with at least 6 GPUs']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: lammps@2022.12.0 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 6 have 5",lammps,6,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
63,experiment_0_worker_75_prompt_9,75,worker_75_experiment_0,9,I want a system with local-scratch storage available for bokeh <= 0.12.4 using 1 cores to run on CPU  AND 5 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Spack could not find bokeh. No bokeh version can be found, thus INCOMPATIBLE.', 'metrics': {'queue_depth': 49, 'ets_seconds': -1}, 'constraints': []}",8,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: bokeh@0.12.4 has another version, but this requirement is not satisfied.|network: missing requested fabric ethernet",bokeh,5,1,False,0,AND,False,True,System fundamentally lacks resource.,False,1,1,0,0,1,0,0
64,experiment_0_worker_75_prompt_59,75,worker_75_experiment_0,59,I need to run click version >= 0.14.3. to run on CPU  AND 8 GPU per node,hpc,2,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has only 5 GPUs per node, while the request requires 8. The click package is also missing.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",3,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: click@0.14.3 has another version, but this requirement is not satisfied.",click,0,1,False,0,,False,True,System fundamentally lacks resource.,True,1,0,0,0,0,0,0
65,experiment_0_worker_75_prompt_26,75,worker_75_experiment_0,26,I need to run matplotlib == 3.11.9 on 1 cores with omnipath connectivity with support for low latency MPI to run on CPU  AND 3 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Matplotlib 3.11.9 cannot be verified. Available memory is critically low, and CPU is heavily utilized.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': ['Verify matplotlib installation', 'Address high CPU load and low available memory']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: matplotlib@3.11.9 has another version, but this requirement is not satisfied.",matplotlib,3,1,True,1,AND,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
66,experiment_0_worker_75_prompt_12,75,worker_75_experiment_0,12,I need to request 1 nodes to run cp2k <= 9.1. with support for low latency MPI,hpc,3,"{'verdict': 'BUSY', 'reasoning': 'CP2K 9.1 available via module and Omnipath is present. Jobs are queued, but single node requests are pending.', 'metrics': {'queue_depth': 49, 'ets_seconds': -1}, 'constraints': []}",8,True,0,True,0,0,COMPATIBLE,BUSY,,cp2k,0,1,True,1,NONE,True,True,"System compatible, agent determined busy but state is unknown.",False,1,1,1,0,0,0,0
67,experiment_0_worker_75_prompt_58,75,worker_75_experiment_0,58,"I want a system to run cython <= 0.15.1, 1 cores, omnipath, and local-scratch with support for low latency MPI to run on CPU OR 7 GPU per node",hpc,5,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cython <= 0.15.1 is not available, and the cluster only has 5 GPUs while the request requires 7.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",10,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: cython@0.15.1 has another version, but this requirement is not satisfied.|compute: Not enough GPUs per node. Need 7 have 5|storage: missing requested storage local-scratch",cython,7,1,True,1,OR,False,True,System fundamentally lacks resource.,False,1,1,1,1,1,0,0
68,experiment_0_worker_75_prompt_30,75,worker_75_experiment_0,30,I need to run pydantic <= 0.9.2 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU  AND 5 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'Cluster has 5 A100 GPUs per node, but pydantic is missing and ethernet is unavailable.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': ['pydantic is missing', 'ethernet unavailable']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,software: pydantic@0.9.2 is missing|network: missing requested fabric ethernet,pydantic,5,1,True,1,AND,False,True,System fundamentally lacks resource.,False,1,1,1,0,1,0,0
69,experiment_0_worker_75_prompt_46,75,worker_75_experiment_0,46,I need to run intel >= 2021.4.0 on 1 cores with ethernet connectivity with support for low latency MPI to run on CPU OR 1 GPU per node,hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The cluster has the requested compilers and GPUs, however the hardware.check_instruction_support check returned false. OPA network is present, not Ethernet, and the cluster is heavily loaded.', 'metrics': {'queue_depth': 29, 'ets_seconds': -1}, 'constraints': ['OPA network (not ethernet)', 'High load', 'hardware.check_instruction_support: False']}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,network: missing requested fabric ethernet,intel,1,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
70,experiment_0_worker_75_prompt_60,75,worker_75_experiment_0,60,"I want to request to run rajaperf == 1918.2026.5, on 1 cores, and lustre backend with support for low latency MPI to run on CPU OR 4 GPU per node",hpc,4,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'The requested rajaperf version (1918.2026.5) is not available on the cluster. Available versions are 641.2026.3 and 69.2026.3.', 'metrics': {'queue_depth': -1, 'ets_seconds': -1}, 'constraints': []}",9,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: rajaperf@1918.2026.5 has another version, but this requirement is not satisfied.",rajaperf,4,1,True,1,OR,False,True,System fundamentally lacks resource.,True,1,1,1,0,1,0,0
71,experiment_0_worker_75_prompt_89,75,worker_75_experiment_0,89,I need to request 1 nodes to run statsmodels == 2.1.8. to run on CPU OR 5 GPU per node,hpc,3,"{'verdict': 'INCOMPATIBLE', 'reasoning': 'statsmodels version 2.1.8 is not pre-installed. Also, memory and CPU are almost fully utilized.', 'metrics': {'queue_depth': 0, 'ets_seconds': 0}, 'constraints': []}",7,True,0,False,0,0,INCOMPATIBLE,INCOMPATIBLE,"software: statsmodels@2.1.8 has another version, but this requirement is not satisfied.",statsmodels,5,1,False,0,OR,False,True,System fundamentally lacks resource.,True,1,1,0,0,0,0,0
